qa_id,question,expected_answer,source_text,target_text,method,split,persona,corpus,sampling_regime,source_passage_pid,target_passage_pid,source_doc_id,target_doc_id,source_passage_label,target_passage_label,reference_text,reference_type,ReferenceText,ReferenceType,annotation_id,original_item_id,source_path,question_validity_clarity,question_fluency_naturalness,source_target_evidence_dependency,comment
e734025e4ea2af5a,"When an Investigator needs help to advance an investigation—such as locating particular documents—what forms of assistance can the Investigator compel, and what procedural mechanism and scope of persons can be used to impose that requirement?","An Investigator can compel assistance that advances an investigation, including requiring a person to carry out a physical act or to provide information, and this can extend to help with locating specific documents. [#SRC:c595f91e-fb49-45e1-9dd6-7a847f54df95] To impose these requirements, the Investigator may use a written notice directed either to the Person Under Investigation or to any other person, even if that other person is not connected to the Person Under Investigation. [#TGT:ba9deea1-694d-4225-bf79-201773a12046] The written notice can require the recipient to provide assistance as the Investigator requires, which operationalizes the broader concept of compelled assistance (including physical acts and information provision) described for advancing the investigation. [#TGT:ba9deea1-694d-4225-bf79-201773a12046] [#SRC:c595f91e-fb49-45e1-9dd6-7a847f54df95] In the same notice, the Investigator may also require related cooperation steps that can support document-location efforts, such as attending an interview at a specified time and place to answer questions, producing specified documents (or documents of a specified description) at a specified time and place, providing information the Investigator requires, or permitting entry to business premises during normal business hours to inspect and copy documents. [#TGT:ba9deea1-694d-4225-bf79-201773a12046]","Power to require assistance. Section 206(1)(d) of FSMR empowers the Investigator to require a person to provide assistance in relation to an investigation, which may include requiring a person to do a physical act or provide information to advance an investigation. For example, an Investigator may require a person to assist in the location of specific documents.","The Investigator may, by written notice, require the person who is the Person Under Investigation or any other person (whether or not connected to the Person Under Investigation) to—
(a)	attend an interview at a Specified time and place and answer questions;
(b)	produce at a Specified time and place any Specified Documents or Documents of a Specified description;
(c)	provide such information as the Investigator may require;
(d)	provide such assistance as the Investigator may require; or
(e)	permit the Investigator to enter the business premises of such person during normal business hours for the purpose of inspecting and copying Documents on such premises.",DPEL,,professional,ADGM,mixed_difficulty,c595f91e-fb49-45e1-9dd6-7a847f54df95,ba9deea1-694d-4225-bf79-201773a12046,,,6.6.14,Part 17.206.(1),,,,,HV0017,e734025e4ea2af5a,ObliQA-XRef_Out_Datasets/final_large_merged/ObliQA-XRef-ADGM-ALL/final.jsonl,yes,mostly_natural_rephrased,both_needed,
15e360fdadbfb19a,"When a Petroleum Reporting Entity prepares a disclosure under the Petroleum Reporting Standard, what is expected for non-mandatory requirements, and what must the entity include in the disclosure if it does not follow a non-mandatory requirement?","A Petroleum Reporting Entity is expected to follow the Petroleum Reporting Standard not only for binding requirements but also, as a matter of regulatory expectation, for non-mandatory requirements; if it does not follow a non-mandatory requirement, it must transparently explain that departure within the disclosure itself. [#SRC:6604c89d-d79d-4a33-a77b-016d323c54fe] Specifically, the entity must fully comply with all binding requirements in the Petroleum Reporting Standard (including any tables, appendices, or schedules), and the Regulator expects full compliance with non-mandatory requirements unless the entity explains why it has not complied. [#SRC:6604c89d-d79d-4a33-a77b-016d323c54fe] Where the disclosure does not meet a non-mandatory requirement, the disclosure must include a statement describing both (i) how the disclosure differs from the relevant non-mandatory requirement and (ii) why it differs. [#TGT:47846bb1-a202-44c7-a042-465e8cf38dc6] This means the explanation is not optional or external: it must be included in the disclosure and must address the nature of the deviation and the rationale for it, tying the explanation to the relevant Petroleum Reporting Standard requirement that was not met. [#TGT:47846bb1-a202-44c7-a042-465e8cf38dc6]","Rule 12.2.1(1) requires a Petroleum Reporting Entity to fully comply with all binding requirements set out in the Petroleum Reporting Standard (including any tables, appendices or schedules).  The Regulator also expects a Petroleum Reporting Entity to fully comply with all non-mandatory requirements set out in the Petroleum Reporting Standard, or explain their non-compliance in accordance with Rule 12.2.2.","Requirements for all disclosures. Where a disclosure by a Petroleum Reporting Entity does not meet a non-mandatory requirement contained in the Petroleum Reporting Standard, the Petroleum Reporting Entity must provide in its disclosure a statement as to how and why its disclosure differs from the non-mandatory requirement contained in the relevant Petroleum Reporting Standard.",DPEL,,professional,ADGM,mixed_difficulty,6604c89d-d79d-4a33-a77b-016d323c54fe,47846bb1-a202-44c7-a042-465e8cf38dc6,,,12.2.2.Guidance,12.2.2,,,,,HV0018,15e360fdadbfb19a,ObliQA-XRef_Out_Datasets/final_large_merged/ObliQA-XRef-ADGM-ALL/final.jsonl,yes,mostly_natural_rephrased,both_needed,
13ac487b960f948c,"When an Authorised Person has a CR Exposure to a sovereign PSE in the UAE or another GCC jurisdiction, how should the firm determine whether it can treat that exposure like a central government/central bank exposure eligible for a 0% risk weight, including how the domestic-currency denomination and funding condition applies for individual Emirates of the UAE?","An Authorised Person should first determine whether the counterparty is a sovereign PSE in the UAE or GCC whose credit risk is comparable to its central government, because only those sovereign PSEs are eligible to be treated under the central-government-aligned approach described for such entities. [#SRC:81df5980-d082-4e25-8462-5f45542ef806] If that comparability condition is met, the next step is to assess whether the CR Exposure meets the denomination and funding requirements that govern when the central-government-aligned treatment applies; if it does, the sovereign PSE must be treated under the requirements applicable to that aligned treatment, and if it does not, it must instead be treated under the alternative treatment specified for cases where the denomination/funding condition is not satisfied. [#SRC:81df5980-d082-4e25-8462-5f45542ef806] In applying the denomination and funding condition, the firm may apply a 0% risk weight only where the CR Exposure is to a central government or central bank of a GCC member country and is both denominated and funded in that GCC member country’s domestic currency. [#TGT:0b38a29a-6f32-46d4-b772-9682878dc7c1] For exposures linked to the UAE, each individual Emirate must be treated as if it were its own GCC member country for purposes of assessing the domestic-currency denomination and funding requirement. [#TGT:0b38a29a-6f32-46d4-b772-9682878dc7c1]","In (1), sovereign PSEs in the UAE and GCC that exhibit Credit Risks comparable to their central government must be treated in accordance with the requirements set out in Rule 4.12.5, where they meet the requirements in relation to the denomination and funding of the CR Exposure, otherwise they must be treated in accordance with Rule 4.12.6(1).","Central government and central bank asset class. An Authorised Person may apply a 0% risk weight to any CR Exposure to central governments or central banks of a GCC member country which are denominated and funded in the domestic currency of the GCC member country. For the purposes of this Rule, individual Emirates of the UAE will be considered as though they were GCC member countries.",DPEL,,professional,ADGM,mixed_difficulty,81df5980-d082-4e25-8462-5f45542ef806,0b38a29a-6f32-46d4-b772-9682878dc7c1,,,4.12.6.(2),4.12.5,,,,,HV0019,13ac487b960f948c,ObliQA-XRef_Out_Datasets/final_large_merged/ObliQA-XRef-ADGM-ALL/final.jsonl,yes,mostly_natural_rephrased,both_needed,
3849236659a8948c,"How should a Listed Entity treat Securities for the purpose of counting against the relevant issuance limit when an earlier approval has lapsed, and what conditions would allow an unapproved issue (or agreement to issue) to be treated as approved—including any timing requirement for issuing the Securities after holders approve?","For counting against the relevant issuance limit, if an approval lapses, the Securities stop being treated as issued with that approval and must instead be counted within the pool of Relevant Issues for the limit calculation. [#SRC:76970fb8-577b-4a21-8996-4c8bde4ef2d2] Separately, an issue of, or agreement to issue, Securities that was made without approval can still be treated as having been made with approval for the same limit-calculation purpose, but only if all specified conditions are met. [#TGT:3f609871-988e-4e0c-921f-6e1066c630f6] Those conditions are: (i) the issue or agreement did not exceed the applicable limit; (ii) the holders of the Listed Entity’s Ordinary Securities subsequently approve the issue or agreement; and (iii) the Securities are issued within three months after the date of that subsequent approval. [#TGT:3f609871-988e-4e0c-921f-6e1066c630f6] In practical terms, a lapsed approval removes the ability to count the Securities as approved under that earlier approval, but a separate pathway exists to re-characterise an otherwise unapproved issue as approved—provided the limit was not exceeded and the post-approval issuance occurs within the three-month window. [#SRC:76970fb8-577b-4a21-8996-4c8bde4ef2d2] [#TGT:3f609871-988e-4e0c-921f-6e1066c630f6]","If the approval under Rule 9.7.5 lapses, the Securities can no longer be counted as Securities issued with approval under Rule 9.7.5 for the purposes of Rule 9.7.1 above, and instead are to be counted within Relevant Issues under Rule 9.7.1.","Subsequent approval of an issue of Securities. An issue of, or agreement to issue, Securities made without approval under Rule 9.7.1 is treated as having been made with approval for the purposes of Rule 9.7.1 if:
(1)	the issue or agreement did not exceed the limit in Rule 9.7.1;
(2)	the holders of the Listed Entity’s Ordinary Securities subsequently approve it; and
(3)	the Securities are issued within three months of the date of the approval.",DPEL,,professional,ADGM,mixed_difficulty,76970fb8-577b-4a21-8996-4c8bde4ef2d2,3f609871-988e-4e0c-921f-6e1066c630f6,,,9.7.6.Guidance,9.7.5,,,,,HV0020,3849236659a8948c,ObliQA-XRef_Out_Datasets/final_large_merged/ObliQA-XRef-ADGM-ALL/final.jsonl,yes,mostly_natural_rephrased,both_needed,
7f383e197ff6f4e8,"When the Regulator holds Confidential Information that qualifies as CRD Information because it was received from an EEA Competent Authority, under what circumstances may the Regulator disclose it to facilitate the carrying out of a Public Function, and to which types of recipients can such a disclosure be made?","Where the Confidential Information is CRD Information—i.e., Confidential Information the Regulator received or obtained from an EEA Competent Authority by virtue of the Capital Requirements Directive—the Regulator’s ability to disclose it must be assessed in that specific context. [#SRC:dc3f77a8-19bb-49c7-a2f8-f257642a9321] An EEA Competent Authority is a public authority or body officially recognised under national law in an EEA jurisdiction and empowered to supervise institutions within the supervisory system. [#SRC:dc3f77a8-19bb-49c7-a2f8-f257642a9321] For disclosure to facilitate the carrying out of a Public Function, the Regulator may disclose Confidential Information where the disclosure is permitted or required under an enactment applicable to the Regulator (including applicable international obligations), or where it is made in good faith for the Regulator’s functions/powers or to further its objectives. [#TGT:c143e65b-358c-4ac8-855c-546a1c91e4d1] In addition, such disclosure may be made to specified categories of recipients to assist them in performing their functions and powers, including the ADGM Registrar of Companies, a Non-Abu Dhabi Global Market Regulator, relevant governmental/regulatory authorities (including for AML/CTF/sanctions), self-regulatory bodies for financial services, and criminal or civil law enforcement agencies (inside or outside the U.A.E.). [#TGT:c143e65b-358c-4ac8-855c-546a1c91e4d1]","The exceptions under section 199(1) of FSMR. The provisions in section 199(2) relate specifically to Confidential Information originating in another governmental or regulatory authority, or Confidential Information that is CRD Information, and provide for and are consistent with the exchange of information and professional secrecy requirements in the European Union’s Capital Requirements Directive.  For the purposes of section 199(2):
(a)	‘CRD Information’ is defined as Confidential Information received or obtained by the Regulator from the EEA Competent Authority by virtue of the Capital Requirements Directive; and
(b)	‘EEA Competent Authority’ means a public authority or body officially recognised by national law of a jurisdiction within the EEA and empowered by that national law to supervise institutions as part of the supervisory system.","Subject to subsection (2), the Regulator may disclose Confidential Information for the purpose of facilitating the carrying out of a Public Function where such disclosure is—
(a)	permitted or required under any enactment applicable to the Regulator, including, for the avoidance of doubt, any applicable international obligations;
(b)	made to—
(i)	the ADGM Registrar of Companies;
(ii)	a Non-Abu Dhabi Global Market Regulator;
(iii)	a governmental or regulatory authority exercising powers and performing functions relating to anti-money laundering, counter terrorist financing or sanctions compliance, whether in the Abu Dhabi Global Market or otherwise;
(iv)	a self regulatory body or organisation exercising and performing powers and functions in relation to financial services, whether in the Abu Dhabi Global Market or otherwise;
(v)	a criminal law enforcement agency, whether in the U.A.E or otherwise, for the purpose of any criminal investigation or criminal proceedings; or
(vi)	a civil law enforcement agency or body, whether in the Abu Dhabi Global Market, U.A.E or otherwise;
for the purpose of assisting the performance by any such person of its functions and powers; or
(c)	made in good faith for the purposes of the exercise of the functions and powers of the Regulator or in order to further the Regulator's objectives.",DPEL,,professional,ADGM,mixed_difficulty,dc3f77a8-19bb-49c7-a2f8-f257642a9321,c143e65b-358c-4ac8-855c-546a1c91e4d1,,,3.3.3,Part 16.199.(1),,,,,HV0021,7f383e197ff6f4e8,ObliQA-XRef_Out_Datasets/final_large_merged/ObliQA-XRef-ADGM-ALL/final.jsonl,yes,mostly_natural_rephrased,both_needed,
8619993885d71df5,"For an Authorised Person conducting Investment Business, which reconciliation and verification outputs must be captured for inclusion in the Resolution Pack, and what minimum frequencies apply to those underlying reconciliations and counts when Client Accounts are held with Third Party Agents and when Safe Custody Assets are involved?","An Authorised Person conducting Investment Business must ensure its Resolution Pack includes the most recent reconciliations relating to both Client Money and Client Investments, and those “most recent” items should be supported by the periodic reconciliation and counting processes required for Third Party Agent-held Client Accounts and Safe Custody Assets. [#SRC:803ff2b9-9528-459a-b9d2-45066785e9f5] In practice, this means the Resolution Pack should contain the latest completed reconciliation outputs for Client Money and Client Investments, reflecting the firm’s current position at the time the pack is assembled. [#SRC:803ff2b9-9528-459a-b9d2-45066785e9f5] To keep those reconciliation records current, the Authorised Person must operate (and therefore be able to evidence) at least the following minimum cycles: [#TGT:99a621ce-b3ab-4dbc-a9c7-eac1065776e6] - At least monthly, reconcile its records of Client Accounts held with Third Party Agents against the monthly statements received from those Third Party Agents. [#TGT:99a621ce-b3ab-4dbc-a9c7-eac1065776e6] - At least every six months, physically count all Safe Custody Assets held by the Authorised Person or its Nominee Company and reconcile that count to the Authorised Person’s records. [#TGT:99a621ce-b3ab-4dbc-a9c7-eac1065776e6] - At least every six months, reconcile individual Client ledger balances to the Authorised Person’s records of Safe Custody Assets balances held in Client Accounts. [#TGT:99a621ce-b3ab-4dbc-a9c7-eac1065776e6] Accordingly, the Resolution Pack’s reconciliation records should be the latest results produced by these required reconciliation/count routines. [#SRC:803ff2b9-9528-459a-b9d2-45066785e9f5]","The following records must be included in the Resolution Pack of an Authorised Person conducting Investment Business:
(a)	Rules ‎2.7.1 and ‎3.7.1(d) (records of Client classification and Client agreements);
(b)	Rules 14.6.2 and ‎15.4.3 (master lists of all Client Accounts in relation to Client Money and Client investments);
(c)	Rule ‎15.4.4 and Rule ‎15.4.5 (adequate records and Client's written permission re use of Client Investments);
(d)	Rules 14.7.1 and 14.7.4 (assessment of appropriateness of Third-Party Agent and acknowledgement by Third-Party agent in respect of Client Money); and
(e)	Rule ‎15.5.1 and 15.6.1 (assessment of appropriateness of Third Party Agent and acknowledgement by Third-Party Agent in respect of Client Investments); and
(f)	Rule 14.11.1 and ‎15.9.1 (most recent reconciliations of Client Money and Client Investments).","An Authorised Person must:
(a)	at least every calendar month, reconcile its records of Client Accounts held with Third Party Agents with monthly statements received from those Third Party Agents;
(b)	at least every six months, count all Safe Custody Assets physically held by the Authorised Person, or its Nominee Company, and reconcile the result of that count to the records of the Authorised Person; and
(c)	at least every six months, reconcile individual Client ledger balances with the Authorised Person's records of Safe Custody Assets balances held in Client Accounts.",DPEL,,professional,ADGM,mixed_difficulty,803ff2b9-9528-459a-b9d2-45066785e9f5,99a621ce-b3ab-4dbc-a9c7-eac1065776e6,,,16.4.1,15.9.1,,,,,HV0022,8619993885d71df5,ObliQA-XRef_Out_Datasets/final_large_merged/ObliQA-XRef-ADGM-ALL/final.jsonl,yes,mostly_natural_rephrased,both_needed,
0f560fde86dc4a4e,"When an Investigator needs access to a person’s business premises to inspect and copy documents, how can the Investigator compel entry through written notice, and what are the notice expectations regarding whether advance warning must be given (including when it may be appropriate not to give prior notice)?","An Investigator can compel access to business premises for inspection and copying of documents by issuing a written notice requiring the relevant person to permit entry to that person’s business premises during normal business hours for that purpose. [#TGT:ba9deea1-694d-4225-bf79-201773a12046] The written notice power is not limited to the Person Under Investigation; it can be directed to the Person Under Investigation or to any other person, whether or not connected to the Person Under Investigation, so long as the notice requires permission for entry to that person’s business premises. [#TGT:ba9deea1-694d-4225-bf79-201773a12046] Separately, where the Investigator exercises the power to enter business premises, the Investigator will give written notice of exercising that power, but the Investigator is not required to provide that notice in advance of the entry. [#SRC:36b4de81-9f09-4450-8fef-1fa5c5094980] In deciding whether to give prior notice of an inspection, the Investigator may consider circumstances where advance warning could prejudice the investigation; in such cases, the Investigator may consider it appropriate not to provide prior notice even though written notice of the exercise of the power is given. [#SRC:36b4de81-9f09-4450-8fef-1fa5c5094980]","Power to enter premises and inspect and copy documents . The Investigator will give written notice of the exercise of the power to enter business premises under section 206(1)(e) of FSMR. However, there is no requirement for an Investigator to give notice of the exercise of this power in advance. There may be circumstances when the Investigator considers it appropriate not to provide prior notice of an inspection, for example where the provision of prior notice may prejudice the investigation.","The Investigator may, by written notice, require the person who is the Person Under Investigation or any other person (whether or not connected to the Person Under Investigation) to—
(a)	attend an interview at a Specified time and place and answer questions;
(b)	produce at a Specified time and place any Specified Documents or Documents of a Specified description;
(c)	provide such information as the Investigator may require;
(d)	provide such assistance as the Investigator may require; or
(e)	permit the Investigator to enter the business premises of such person during normal business hours for the purpose of inspecting and copying Documents on such premises.",DPEL,,professional,ADGM,mixed_difficulty,36b4de81-9f09-4450-8fef-1fa5c5094980,ba9deea1-694d-4225-bf79-201773a12046,,,6.6.17,Part 17.206.(1),,,,,HV0023,0f560fde86dc4a4e,ObliQA-XRef_Out_Datasets/final_large_merged/ObliQA-XRef-ADGM-ALL/final.jsonl,yes,mostly_natural_rephrased,both_needed,
40961a2f7908a524,"When an Issuer wants a proposed Digital Security to be treated as a Security through the Regulator’s ability to deem an investment that is not a Security to be a Security, what information and documentation must the Issuer provide, and how does the Regulator’s review differ between a situation requiring an Approved Prospectus and an Exempt Offer (including what the review is not intended to do)?","If an Issuer seeks to have a proposed Digital Security treated as a Security through the Regulator’s discretion to deem an investment that is not a Security to be a Security (potentially on terms and conditions set by the Regulator), the Issuer should be prepared to provide information demonstrating that the proposed Digital Security meets the requirements of a Security. [#TGT:95497208-1e94-4b51-8ff3-d9e77f64177c] [#SRC:a8ffa89d-5c3e-41da-8f68-4b1795a0d986] In practice, the FSRA expects the Issuer to submit whatever information the FSRA requires to support that determination, focused on showing the Digital Security satisfies the applicable characteristics of a Security. [#SRC:a8ffa89d-5c3e-41da-8f68-4b1795a0d986] Where the circumstances require submission of an Approved Prospectus, the FSRA will rely on the documentation provided in that approval process as the basis for deciding whether to deem the Digital Security to be a Security. [#SRC:a8ffa89d-5c3e-41da-8f68-4b1795a0d986] Where the circumstances relate to an Exempt Offer, the FSRA will instead review the Exempt Offer documentation to enable it to make the deeming determination. [#SRC:a8ffa89d-5c3e-41da-8f68-4b1795a0d986] However, in the Exempt Offer context, the FSRA’s review is expressly not conducted to approve the Exempt Offer itself, even though the Regulator may attach terms and conditions to its deeming decision. [#SRC:a8ffa89d-5c3e-41da-8f68-4b1795a0d986] [#TGT:95497208-1e94-4b51-8ff3-d9e77f64177c]","REGULATORY TREATMENT OF DIGITAL SECURITIES
To use its powers under Section 58(2)(b), the FSRA expects that an Issuer will provide to it such information as is required to demonstrate that the proposed Digital Security meets the requirements of a “Security” (as defined in FSMR). In circumstances:

a)	requiring the submission of an Approved Prospectus to the FSRA, the FSRA will use the documentation submitted as part of this approval process to determine whether it will deem a Digital Security a Security under Section 58(2)(b) of FSMR; or

b)	relating to an Exempt Offer, the FSRA will review the Exempt Offer documentation for the purposes of being able to make a determination under Section 58(2)(b).  The FSRA’s review will not be for the purposes of approving the Exempt Offer itself.","Without limiting the generality of its powers, the Regulator may, by written notice—
(a)	exclude the application of any requirements; or
(b)	deem any investment which is not a Security to be a Security for the purposes of these Regulations and the Rules made under these Regulations;
subject to such terms and conditions as it may consider appropriate.",DPEL,,professional,ADGM,mixed_difficulty,a8ffa89d-5c3e-41da-8f68-4b1795a0d986,95497208-1e94-4b51-8ff3-d9e77f64177c,,,16),Part 6.Chapter 1.58.(2),,,,,HV0024,40961a2f7908a524,ObliQA-XRef_Out_Datasets/final_large_merged/ObliQA-XRef-ADGM-ALL/final.jsonl,yes,some_copied_acceptable,source_only_sufficient,
12a98ee480c6eb4d,"For a Listed Entity that qualifies for admission to the Official List and has an acceptable profitability or revenue track record (or substantial tangible assets with readily ascertainable value), how does the Regulator’s decision affect whether the APP 7 restriction categories apply, and which parties are within scope of the application provision when Securities are (or will be) treated as Restricted Securities?","Where a Listed Entity meets one of the stated admission-quality conditions (qualification for admission, an acceptable profitability or revenue track record, or substantial tangible assets with readily ascertainable value), the default position is that the specified APP 7 restriction categories are disapplied for that Listed Entity unless the Regulator decides otherwise. [#TGT:044c2eb2-828b-42a2-8b05-68613aed8eac] This means the Regulator retains discretion to re-impose those restriction categories even when the Listed Entity satisfies one of the conditions. [#TGT:044c2eb2-828b-42a2-8b05-68613aed8eac] In parallel, the application provision identifies who is covered when dealing with Securities that are, or will be, Restricted Securities: it applies to an Applicant for admission of Securities to the Official List, a relevant Listed Entity, and any Person who holds or will hold Securities that are Restricted Securities under APP 7 or that the Regulator has deemed to be Restricted Securities by notice to the relevant Applicant or Listed Entity. [#SRC:13cf0ba8-adc8-450e-bee1-619794cc9131] Accordingly, even if the Listed Entity benefits from the default disapplication of certain restriction categories, the scope of who is captured by the application provision still turns on whether the Securities are treated as Restricted Securities under APP 7 or by the Regulator’s notice. [#SRC:13cf0ba8-adc8-450e-bee1-619794cc9131]","Application. This section applies, subject to Rule 9.6.2, to:
(1)	an Applicant for admission of Securities to the Official List;
(2)	a relevant Listed Entity; and
(3)	any Person that holds, or will hold, Securities that are Restricted Securities in accordance with APP 7 or which the Regulator has deemed to be Restricted Securities by giving notice to the relevant Applicant or Listed Entity.","Entry into Restriction Agreements and Application of Restriction. Unless the Regulator decides otherwise, the restrictions in categories 1, 2, 3, 4, 7, 8 and 9 of APP 7 do not apply in relation to a Listed Entity that:
(1)	qualifies for admission to the Official List pursuant to Rule 2.3.15;
(2)	has a track record of profitability or revenue acceptable to the Regulator; or
(3)	in the opinion of the Regulator, has tangible assets with a readily ascertainable value which constitute a substantial proportion of the total value of its assets.",DPEL,,professional,ADGM,mixed_difficulty,13cf0ba8-adc8-450e-bee1-619794cc9131,044c2eb2-828b-42a2-8b05-68613aed8eac,,,9.6.1,9.6.2,,,,,HV0025,12a98ee480c6eb4d,ObliQA-XRef_Out_Datasets/final_large_merged/ObliQA-XRef-ADGM-ALL/final.jsonl,yes,mostly_natural_rephrased,both_needed,
b071d6d7145fe585,"When an Authorised Person wants to start offering Clients a Virtual Asset that was not originally approved in its application, what must it submit to the FSRA for approval, and how will the FSRA assess whether that Virtual Asset can be treated as an Accepted Virtual Asset for that Authorised Person?","An Authorised Person that intends to use a Virtual Asset in addition to the Accepted Virtual Asset(s) originally approved for it must obtain the FSRA’s approval before it offers that Virtual Asset to Clients. [#SRC:ee620070-0c48-454c-9530-0b3abf34c142] The approval request must be made in writing and include relevant information about the proposed use of the Virtual Asset, including the controls the Authorised Person has in place (or proposes to implement) to manage risks specific to that Virtual Asset. [#SRC:ee620070-0c48-454c-9530-0b3abf34c142] In assessing suitability, the FSRA will consider whether the proposed Virtual Asset meets the requirements to be an Accepted Virtual Asset, and an Accepted Virtual Asset status is demonstrated by, and applies to, that individual Authorised Person only (i.e., it is not automatically transferable across Authorised Persons). [#TGT:480fd476-0932-4064-b15a-5e2299439911] The FSRA’s assessment may take into account factors it considers relevant, including (at the date of the Guidance) maturity, security, traceability/monitoring, exchange connectivity, the type of distributed ledger used, innovation/efficiency, and practical application/functionality. [#TGT:480fd476-0932-4064-b15a-5e2299439911] The FSRA will then notify the Authorised Person of its determination. [#SRC:ee620070-0c48-454c-9530-0b3abf34c142]","REGULATORY REQUIREMENTS FOR AUTHORISED PERSONS ENGAGED IN REGULATED ACTIVITIES IN RELATION TO VIRTUAL ASSETS
Accepted Virtual Assets
An Authorised Person wishing to use a Virtual Asset(s) additional to the Accepted Virtual Asset(s) originally approved as part of its application process, must first seek the FSRA’s approval before offering it to Clients.  This application should be made in writing and include all relevant information relating to the use of the Virtual Asset, including the relevant controls the Authorised Person has in place (or if not already in place, that it proposes to implement), in order to manage any risks specific to the Virtual Asset.  In forming a view on the suitability of the proposed Virtual Asset(s), the FSRA will take into account whether the proposed Virtual Asset meets the requirements to be an Accepted Virtual Asset, as set out in COBS Rule 17.2.2 and paragraph 25 of this Guidance.  The FSRA will notify the Authorised Person of its determination.","REGULATORY REQUIREMENTS FOR AUTHORISED PERSONS ENGAGED IN REGULATED ACTIVITIES IN RELATION TO VIRTUAL ASSETS
Accepted Virtual Assets
A Virtual Asset that meets the FSRA’s requirements, as demonstrated by an individual Authorised Person, will constitute an Accepted Virtual Asset for that individual Authorised Person only. COBS Rule 17.2.2 states that for the purpose of determining whether, in its opinion, a Virtual Asset meets the requirements of being an Accepted Virtual Asset, the FSRA will consider those factors it considers relevant, which at the date of this Guidance include seven key factors as set out below:

a)	Maturity: the sufficiency, depth and breadth of Client demand, the proportion of the Virtual Asset that is in free float, and the controls/processes to manage volatility of a particular Virtual Asset;

b)	Security: consideration of whether a specific Virtual Asset is able to withstand, adapt, respond to, and improve on its specific risks and vulnerabilities, including relevant factors/risks relating to the on-boarding or use of new Virtual Assets (including size, testing, maturity, and ability to allow the appropriate safeguarding of secure private keys);

c)	Traceability / monitoring: whether Authorised Persons are able to demonstrate the origin and destination of the specific Virtual Asset, if the Virtual Asset enables the identification of counterparties to each transaction, and if on-chain transactions in the Virtual Asset can be adequately monitored;

d)	Exchange connectivity: whether there are (other) exchanges that support the Virtual Asset; the jurisdictions of these exchanges and whether these exchanges are suitably regulated;

e)	Type of Distributed Ledger (DLT): whether there are issues relating to the security and/or usability of a DLT used for the purposes of a Virtual Asset; whether the Virtual Asset leverages an existing DLT for network and other synergies; whether a new DLT has been demonstrably stress tested;

f)	Innovation / efficiency: whether, for example, the Virtual Asset helps to solve a fundamental problem, addresses an unmet market need or creates value for network participants; and

g)	Practical application/functionality: whether the Virtual Asset possesses real world, quantifiable, functionality.",DPEL,,professional,ADGM,hard_enriched,ee620070-0c48-454c-9530-0b3abf34c142,480fd476-0932-4064-b15a-5e2299439911,,,29),25),,,,,HV0026,b071d6d7145fe585,ObliQA-XRef_Out_Datasets/final_large_merged/ObliQA-XRef-ADGM-ALL/final.jsonl,yes,mostly_natural_rephrased,both_needed,
ca7b40ed628e7309,"If a Reporting Entity has missed a required disclosure or the Regulator thinks there is (or could be) a false market in a Listed Entity’s Securities, what can the Regulator tell the Reporting Entity to do, and what extra ongoing duties can it add when it believes this is in the interests of the Abu Dhabi Global Market?","In these situations, the Regulator can use its direction power to require both immediate disclosure-related action and, in the right circumstances, additional ongoing duties. If a Reporting Entity fails to meet an obligation to disclose information under the applicable framework, the Regulator may issue a written notice directing the Reporting Entity to disclose specified information and to take any other steps the Regulator considers appropriate. [#SRC:f416d7fa-af65-48d6-a16f-ed11a6daadac] The Regulator may also do this to correct or prevent a false market where it considers there is or is likely to be a false market in a Listed Entity’s Securities. [#SRC:f416d7fa-af65-48d6-a16f-ed11a6daadac] In addition, when the Regulator is satisfied that acting is in the interests of the Abu Dhabi Global Market, it may direct the Reporting Entity to disclose specified information to the market or take other steps, on terms and conditions the Regulator sets. [#TGT:5ed7d470-9d48-4676-936b-d27b5c945a94] Under that same “interests of the Abu Dhabi Global Market” basis, the Regulator may also impose extra continuing obligations on the Reporting Entity, again on terms and conditions it determines. [#TGT:5ed7d470-9d48-4676-936b-d27b5c945a94]","The Regulator may, pursuant to its power under section 84 of the FSMR, issue a written notice directing a Reporting Entity (a ""Direction Notice"") to disclose specified information and to take any other steps as the Regulator considers appropriate in the following circumstances:
(a)	where a Reporting Entity fails to comply with an obligation to Disclose any information under the FSMR and these Rules;
(b)	to correct or prevent a false market if the Regulator considers that there is or is likely to be a false market in a Listed Entity's Securities;","Miscellaneous . Regulator's powers of Direction
The Regulator may, if it is satisfied that it is in the interests of the Abu Dhabi Global Market to do so—
(a)	direct a Reporting Entity to disclose specified information to the market or take such other steps as the Regulator considers appropriate; or
(b)	impose on a Reporting Entity any additional continuing obligations;
on such terms and conditions as determined by the Regulator.",DPEL,,basic,ADGM,hard_enriched,f416d7fa-af65-48d6-a16f-ed11a6daadac,5ed7d470-9d48-4676-936b-d27b5c945a94,,,7.5.1.(1),Part 6.Chapter 2.84.,,,,,HV0027,ca7b40ed628e7309,ObliQA-XRef_Out_Datasets/final_large_merged/ObliQA-XRef-ADGM-ALL/final.jsonl,yes,mostly_natural_rephrased,both_needed,
